,busno,busid,stationid,stationnm,y,x,count
6410,651,3065100.0,21262,관악우체국.양지병원,126.933148265,37.4844524655,9
6411,651,3065100.0,21118,KT&G관악지점,126.936114248,37.4845153815,9
6412,651,3065100.0,21119,봉천역.관악초등학교,126.943246851,37.482008544,9
6413,651,3065100.0,21120,KT관악지점,126.94846107,37.4814828857,9
6414,651,3065100.0,21104,서울대입구역5번출구,126.951014176,37.4816281486,7
6415,651,3065100.0,21105,KT관악지점,126.947119657,37.4819941208,7
6416,651,3065100.0,21106,봉천역.관악초등학교,126.943334778,37.4823672261,8
6417,651,3065100.0,21107,KT&G관악지점,126.93731291,37.4844754738,8
6418,651,3065100.0,21261,관악우체국(양지병원),126.933156959,37.4848480554,8
6419,651,3065100.0,21350,신림사거리.신림역,126.928275975,37.4841991011,11
6420,651,3065100.0,21109,남부초등학교,126.922285962,37.4833888242,12
6421,651,3065100.0,21110,호림박물관,126.918556311,37.4827068791,12
6422,651,3065100.0,21111,난곡입구,126.915542348,37.4821505835,9
6423,651,3065100.0,21112,금천경찰서.신림푸르지오아파트,126.911239664,37.481361666,12
6424,651,3065100.0,21113,천주교성령봉사회관.등불교회,126.907957888,37.4807554146,11
6425,651,3065100.0,21114,KT구로지사,126.905136246,37.4802449596,11
6426,651,3065100.0,17230,연희미용고등학교,126.894824057,37.4786701093,7
6427,651,3065100.0,16153,강서면허시험장.메이필드호텔,126.81949598,37.5496838966,5
6428,651,3065100.0,16159,공항동송정중학교,126.815189174,37.5530725554,4
6429,651,3065100.0,16160,공항동천주교회,126.811934499,37.5556057958,3
6430,651,3065100.0,16162,공항동지하도입구,126.808192909,37.5590149182,3
6431,651,3065100.0,16451,롯데몰.김포공항,126.803094328,37.5622090067,13
6432,651,3065100.0,16391,김포공항국제선,126.801261582,37.5652345047,14
6433,651,3065100.0,16411,한국공항공사.이마트공항점,126.798340096,37.5622199053,7
6434,651,3065100.0,16390,김포공항국내선,126.804752443,37.5583803167,7
6435,651,3065100.0,16014,송정역,126.809596135,37.5613708422,9
6436,651,3065100.0,16308,공항중학교,126.816729044,37.5629932819,4
6437,651,3065100.0,16305,세민정보고등학교,126.81688553,37.5693552299,4
6438,651,3065100.0,16431,신방화사거리,126.816927899,37.5728578349,4
6439,651,3065100.0,16304,방화동도시개발12단지아파트,126.816991394,37.5751313839,3
6440,652,3065200.0,15377,신월동기점,126.838486769,37.5298458439,2
6441,652,3065200.0,16193,화곡동백구사,126.842742115,37.5325837128,4
6442,652,3065200.0,16196,화곡동대림아파트.화곡중앙시장,126.838389456,37.5340439211,5
6443,652,3065200.0,16197,가로공원.나누리병원,126.837192024,37.5367734994,4
6444,652,3065200.0,16203,신월초등학교,126.83896911,37.5386348969,4
6445,652,3065200.0,16206,화곡역,126.841122148,37.540952728,6
6446,652,3065200.0,16220,등촌3동그랜드백화점,126.838970313,37.5601701491,6
6447,652,3065200.0,16222,서울호서전문학교.등촌주공3단지아파트,126.839782059,37.5627393667,6
6448,652,3065200.0,16223,KT가양지사,126.840408802,37.5645018505,4
6449,652,3065200.0,16136,마포중고등학교,126.8541936,37.5595591647,5
6450,652,3065200.0,16138,경복비즈니스고등학교,126.853122005,37.557662838,5
6451,652,3065200.0,18108,디지털3단지.월드벤쳐센터,126.879308202,37.4789742711,2
6452,652,3065200.0,18112,디지털3단지사거리,126.881340599,37.4757765035,6
6453,652,3065200.0,18115,현대아울렛,126.888354199,37.4779324756,2
6454,652,3065200.0,18118,디지털단지오거리,126.89332608,37.4785354028,6
6455,652,3065200.0,18119,가산초등학교,126.895556221,37.4782346236,8
6456,652,3065200.0,18146,독산고개,126.898318577,37.475665277,5
6457,652,3065200.0,18148,독산사거리앞,126.898025621,37.4724237454,3
6458,652,3065200.0,18125,독산사거리,126.896599687,37.4717836217,3
6459,652,3065200.0,18123,가산정보도서관.가산동두산아파트,126.894641853,37.4739535588,3
6460,652,3065200.0,18121,가산동주민센터,126.892718783,37.4762442423,2
6461,652,3065200.0,18117,디지털단지오거리,126.891036987,37.4781530475,3
6462,652,3065200.0,18113,디지털2단지사거리,126.888488154,37.478333594,8
6463,652,3065200.0,16137,경복비즈니스고등학교,126.853448252,37.5575280794,5
6464,652,3065200.0,16135,마포중고등학교,126.854203887,37.5589275113,5
6465,652,3065200.0,16309,양천향교역,126.840711684,37.5668586144,4
6466,652,3065200.0,16224,KT가양지사,126.840098948,37.5648861975,4
6467,652,3065200.0,16221,서울호서전문학교.등촌주공3단지아파트,126.839456932,37.5628578692,6
6468,652,3065200.0,16219,등촌3동그랜드백화점,126.838538204,37.5600379995,6
6469,652,3065200.0,16204,신월초등학교,126.8394912,37.5389654088,4
6470,652,3065200.0,16198,가로공원.나누리병원,126.836873733,37.5374398713,4
6471,652,3065200.0,16195,화곡대림아파트,126.838756976,37.533098272,5
6472,652,3065200.0,16194,화곡동백구사,126.840708199,37.5323340865,4
6473,652,3065200.0,15371,신월동기점,126.838529428,37.5294773535,2
6474,653,3065300.0,16205,화곡역.현대주유소,126.840945129,37.5406479194,8
6475,653,3065300.0,16192,까치산역.아이리스성형외과,126.846192784,37.5322386315,7
6476,653,3065300.0,16188,화곡동유림아파트,126.844459606,37.5304693104,2
6477,653,3065300.0,16328,강서한방병원,126.839031533,37.5301259278,2
6478,653,3065300.0,15415,보람쉬움아파트,126.835241601,37.5299044382,1
6479,653,3065300.0,17234,개봉역,126.855879015,37.4936963865,5
6480,653,3065300.0,38079,철산리버빌아파트,126.867683674,37.4923423224,5
6481,653,3065300.0,17231,구일우성아파트,126.875769137,37.4892071508,4
6482,653,3065300.0,17239,디지털단지입구,126.876726685,37.486627392,4
6483,653,3065300.0,18102,디지털3단지.롯데정보통신,126.876579985,37.4850665262,7
6484,653,3065300.0,18104,디지털3단지.영창실업,126.87894869,37.4831487229,5
6485,653,3065300.0,18106,가산디지털단지역,126.881081156,37.4811017759,5
6486,653,3065300.0,18231,BYC하이시티,126.883044083,37.4767613083,1
6487,653,3065300.0,18110,디지털3단지사거리,126.880577117,37.4766714335,3
6488,653,3065300.0,18109,디지털3단지.(주)로옴코리아,126.879973383,37.479474161,5
6489,653,3065300.0,18107,가산디지털단지역,126.881480774,37.4808039116,5
6490,653,3065300.0,18240,가산디지털단지역1호선,126.881068753,37.4817929109,5
6491,653,3065300.0,18103,에이스하이엔드타워5차,126.8793518,37.4856136561,4
6492,653,3065300.0,17242,구일우성아파트,126.875951755,37.489557872,5
6493,653,3065300.0,38003,철산리버빌아파트,126.86728395,37.4926347326,5
6494,653,3065300.0,17233,개봉역,126.856377434,37.4938618953,5
6495,653,3065300.0,15306,서부트럭터미널.신정동일하이빌아파트,126.842532877,37.5104704768,5
6496,653,3065300.0,15307,강신중학교,126.840359851,37.5152713231,5
6497,653,3065300.0,15223,신월동남부주유소,126.838625041,37.5192329007,5
6498,653,3065300.0,15414,보람쉬움아파트,126.835599455,37.5297625636,1
6499,653,3065300.0,16329,강서한방병원,126.839340709,37.5299929864,2
6500,653,3065300.0,16189,화곡동유림아파트,126.844255158,37.5303014369,2
6501,653,3065300.0,16191,까치산역.아이리스성형외과,126.84701453,37.5315494585,7
6502,661,3066100.0,46103,부인초교,126.748113735,37.4900240087,2
6503,661,3066100.0,46108,부인중학교,126.749929675,37.4914480027,1
6504,661,3066100.0,46110,상1동주민센터,126.75227297,37.4914159942,1
6505,661,3066100.0,46092,법원.검찰청,126.756100519,37.4912185065,1
6506,661,3066100.0,46089,송내초교.법원입구,126.760042805,37.4904993898,2
6507,661,3066100.0,46087,상동시장.중동역.부천여고,126.763517186,37.4882356174,2
6508,661,3066100.0,46050,팰리스카운티,126.766654636,37.488070646,2
6509,661,3066100.0,46052,부천시민회관,126.769172991,37.4877061408,2
6510,661,3066100.0,46054,시민운동장,126.772034128,37.4872863754,2
6511,661,3066100.0,46013,부천전화국,126.77517128,37.4868238132,2
6512,661,3066100.0,46010,부천대학입구.KT부천지사,126.777700872,37.4864555431,2
6513,661,3066100.0,46121,부천상상거리,126.780246322,37.4860692261,2
6514,661,3066100.0,46639,부천북부역농협,126.783591156,37.4872729658,2
6515,661,3066100.0,46006,대성병원,126.784548158,37.4914900729,2
6516,661,3066100.0,46004,부천북초등학교,126.785199364,37.4943180159,2
6517,661,3066100.0,46002,원미구청,126.785820066,37.4971522064,2
6518,661,3066100.0,46019,춘의테크노파크단지앞,126.786345874,37.4995663077,2
6519,661,3066100.0,46018,춘의역,126.787070691,37.5044011207,1
6520,661,3066100.0,46029,공구상가,126.785521018,37.50878307,1
6521,661,3066100.0,46033,페어차일드,126.784917344,37.5114176884,1
6522,661,3066100.0,45076,도당동주민센터,126.784921787,37.5161763998,1
6523,661,3066100.0,45073,도당사거리.북중학교,126.785473108,37.518803203,1
6524,661,3066100.0,45078,복지아파트,126.787933956,37.5199042832,1
6525,661,3066100.0,46042,도당동장미원입구,126.790492596,37.520044014,1
6526,661,3066100.0,46027,KT북부천지사.민방위교육장,126.792815157,37.5200544185,1
6527,661,3066100.0,46048,북부도서관,126.794814219,37.5200443916,1
6528,661,3066100.0,45079,여월중,126.797459994,37.5193452005,1
6529,661,3066100.0,45081,여월동성곡치안센터입구,126.800345353,37.5170225756,1
6530,661,3066100.0,45005,성곡동주민센터,126.803836243,37.516238161,2
6531,661,3066100.0,45004,미성주유소,126.805009854,37.5195255096,2
6532,661,3066100.0,45023,원종동사거리,126.804997968,37.5236579255,2
6533,661,3066100.0,45028,서림아파트,126.809163945,37.5239954329,2
6534,661,3066100.0,45043,부강아파트,126.813242579,37.5239848316,2
6535,661,3066100.0,45044,고강선사유적공원앞,126.815798783,37.5247313504,2
6536,661,3066100.0,45046,고강동국민은행,126.816194293,37.5272307099,2
6537,661,3066100.0,45038,수주로.수주초등학교,126.816234843,37.5300719321,2
6538,661,3066100.0,45604,서울농원,126.81621611,37.5349396263,2
6539,661,3066100.0,16207,화곡역1번출구,126.839679189,37.5425979802,5
6540,661,3066100.0,16209,대원시장,126.83822637,37.5440629818,5
6541,661,3066100.0,16212,화곡중고등학교,126.83645412,37.5471900427,5
6542,661,3066100.0,16213,우장산역,126.836502831,37.549241001,6
6543,661,3066100.0,16215,명덕고등학교.웰튼병원,126.836701478,37.5531204851,6
6544,661,3066100.0,16217,발산역.우장산힐스테이트,126.837625499,37.5560385988,6
6545,661,3066100.0,16112,발산역,126.839483881,37.5582109718,6
6546,661,3066100.0,16012,한국가스기술공사,126.843218503,37.5579690903,4
6547,661,3066100.0,16010,KBS스포츠월드,126.84923323,37.5569118315,4
6548,661,3066100.0,19218,양평동한솔아파트,126.89034721,37.5439165302,11
6549,661,3066100.0,19214,양평한신아파트.선유도공원입구,126.894427842,37.5416485864,11
6550,661,3066100.0,19216,양평한신아파트.선유도공원입구,126.89513727,37.541728515,9
6551,661,3066100.0,16009,KBS스포츠월드,126.850463066,37.5566007161,4
6552,661,3066100.0,16011,한국가스기술공사,126.84549384,37.5578531453,4
6553,661,3066100.0,16218,발산역.우장산힐스테이트,126.83748357,37.5567655857,6
6554,661,3066100.0,16216,명덕고등학교.웰튼병원,126.836371746,37.5532912365,6
6555,661,3066100.0,16214,우장산역,126.836129253,37.5498027659,6
6556,661,3066100.0,16211,화곡중고등학교,126.8361316,37.5471796836,5
6557,661,3066100.0,16210,대원시장,126.837313233,37.5445248902,5
6558,661,3066100.0,16208,화곡역,126.838888579,37.5429294084,5
6559,661,3066100.0,45605,서울농원,126.815928688,37.5349436841,2
6560,661,3066100.0,45047,수주로.수주초등학교,126.815890907,37.5300596822,2
6561,661,3066100.0,45039,고강동국민은행,126.81590188,37.526976145,2
6562,661,3066100.0,45045,고강선사유적공원앞,126.8156,37.525052732,2
6563,661,3066100.0,45054,부강아파트,126.812512595,37.5240836969,2
6564,661,3066100.0,45029,서림아파트,126.809194294,37.5240729763,2
6565,661,3066100.0,45024,원종동사거리,126.804647014,37.5237456531,2
6566,661,3066100.0,45014,미성주유소,126.804634717,37.5202178343,2
6567,661,3066100.0,45013,성곡동주민센터,126.80359586,37.5164504208,2
6568,661,3066100.0,45082,여월동성곡치안센터입구,126.800254773,37.5174765761,1
6569,661,3066100.0,45080,여월중,126.797783344,37.5194205456,1
6570,661,3066100.0,46028,KT북부천지사.민방위교육장,126.793692677,37.5201929214,1
6571,661,3066100.0,46041,복지아파트,126.789490784,37.5202566941,1
6572,661,3066100.0,45064,도당사거리.북중학교,126.785252984,37.5190307808,1
6573,661,3066100.0,46049,도당동주민센터,126.784511209,37.5157593439,1
6574,661,3066100.0,46024,페어차일드,126.78455989,37.5110241577,1
6575,661,3066100.0,46023,공구상가,126.785305044,37.5083618641,1
6576,661,3066100.0,46017,춘의역,126.786569672,37.504781382,1
6577,661,3066100.0,46016,춘의테크노파크단지앞,126.786147101,37.5002597959,2
6578,661,3066100.0,46003,원미구청,126.785423162,37.4971289587,2
6579,661,3066100.0,46001,부천북초등학교,126.784770087,37.494152333,2
6580,661,3066100.0,46005,대성병원,126.784213934,37.4917030241,2
6581,661,3066100.0,46007,노마즈하우스.우리은행,126.783549531,37.4887660169,2
6582,661,3066100.0,46008,국민은행.부천북부역,126.781706047,37.4861178883,2
6583,661,3066100.0,46014,부천전화국,126.776351631,37.4868972405,2
6584,661,3066100.0,46053,시민운동장.시민회관,126.772070656,37.4875459635,2
6585,661,3066100.0,46051,팰리스카운티,126.76691063,37.488297328,2
6586,661,3066100.0,46090,상동시장.중동역.부천여고,126.762927307,37.488461513,2
6587,661,3066100.0,46097,송내초교.법원입구,126.760290327,37.4898348789,2
6588,661,3066100.0,46096,법원.검찰청,126.75797009,37.4911484608,1
6589,661,3066100.0,46105,상1동주민센터,126.75301296,37.4916401156,1
6590,661,3066100.0,46109,부인중학교,126.749639455,37.4916618503,1
6591,661,3066100.0,46102,부인초교,126.747681337,37.4898095249,2
6592,662,3066200.0,16408,외발산동기점,126.821332196,37.5452091517,5
6593,662,3066200.0,15348,신월중학교입구,126.825201203,37.5399894917,3
6594,662,3066200.0,15351,서울금융고등학교,126.827024747,37.537320428,4
6595,662,3066200.0,15334,신월3동주민센터.신월3동우체국,126.828828893,37.5346648231,5
6596,662,3066200.0,15332,양서중학교,126.830830497,37.5316967918,5
6597,662,3066200.0,15338,서서울호수공원,126.832572156,37.5290347298,6
6598,662,3066200.0,15315,과학수사연구소입구,126.83676363,37.5220201441,6
6599,662,3066200.0,15353,경창빌딩,126.838395012,37.5188820588,6
6600,662,3066200.0,15328,신월지하차도입구,126.837857857,37.5166925531,5
6601,662,3066200.0,15326,신월시영아파트정문,126.835289389,37.5158888234,5
6602,662,3066200.0,15327,신월지하차도입구,126.837783914,37.516359946,5
6603,662,3066200.0,15331,강신중학교,126.839806894,37.5156967945,6
6604,662,3066200.0,15316,서부트럭터미널.신정동일하이빌아파트,126.842306151,37.5101665036,6
6605,662,3066200.0,15317,신정동현대아파트,126.842984111,37.5083597993,7
6606,662,3066200.0,17236,개봉주유소,126.846915098,37.5004695107,7
6607,662,3066200.0,17012,경인중학교.개봉사거리,126.855131552,37.4971710251,3
6608,662,3066200.0,17010,개봉역.한마을아파트,126.862056634,37.4964773551,6
6609,662,3066200.0,17008,동양미래대학.구로성심병원,126.867018673,37.4993764843,7
6610,662,3066200.0,17006,구일역.제일제당.롯데마트,126.874464855,37.4995873794,7
6611,662,3066200.0,17004,신도림동.구로역,126.883227988,37.5053435935,6
6612,662,3066200.0,17002,신도림역,126.888463881,37.509108047,9
6613,662,3066200.0,19001,문래동남성아파트,126.893639721,37.5117179026,10
6614,662,3066200.0,19003,영등포등기소.구로세무서,126.902193191,37.5147764202,10
6615,662,3066200.0,19005,영등포역,126.905618153,37.5160119113,8
6616,662,3066200.0,19161,전경련회관,126.918883686,37.5218906273,12
6617,662,3066200.0,19007,여의도환승센터,126.924267635,37.5253688393,13
6618,662,3066200.0,19284,LG트윈타워,126.927129615,37.5270007269,5
6619,662,3066200.0,19282,중소기업전시장,126.927987834,37.5251981552,4
6620,662,3066200.0,19008,여의도환승센터,126.924669718,37.5260593379,7
6621,662,3066200.0,19152,여의도공원,126.920360589,37.5235514567,10
6622,662,3066200.0,19006,영등포역,126.907030377,37.516587933,8
6623,662,3066200.0,19004,영등포등기소.구로세무서,126.900850882,37.5144211688,11
6624,662,3066200.0,19002,문래동남성아파트,126.892258205,37.5111615727,11
6625,662,3066200.0,17001,신도림역,126.889423278,37.5097523349,10
6626,662,3066200.0,17003,신도림동.구로역,126.883979147,37.5060021376,7
6627,662,3066200.0,17005,구일역.중앙유통상가.롯데마트,126.874604749,37.4997974847,8
6628,662,3066200.0,17007,동양미래대학.구로성심병원,126.867997669,37.4996343964,8
6629,662,3066200.0,17009,개봉역.영화아파트,126.860601623,37.4967973409,7
6630,662,3066200.0,17011,경인중학교.개봉사거리,126.855521389,37.497351723,5
6631,662,3066200.0,17168,개봉지구대파출소,126.851857627,37.4981960239,2
6632,662,3066200.0,17235,개봉주유소,126.847062714,37.5007382302,9
6633,662,3066200.0,15228,신정학마을아파트,126.844271293,37.5067530386,8
6634,662,3066200.0,15362,트럭터미널주유소앞,126.842006565,37.5090108927,8
6635,662,3066200.0,15363,푸른마을3단지앞,126.836363276,37.5110757405,4
6636,662,3066200.0,15416,신정이펜하우스2단지,126.830628201,37.5145747366,4
6637,662,3066200.0,15419,신정이펜하우스1단지.노인요양병원,126.828878609,37.5133971812,4
6638,662,3066200.0,15421,신정이펜하우스3.4단지,126.830826284,37.5110147755,4
6639,662,3066200.0,15423,신정이펜하우스5단지.서남병원,126.833461905,37.5110275318,4
6640,662,3066200.0,15399,푸른마을1단지앞,126.835388128,37.5126531126,7
6641,662,3066200.0,15323,신정동푸른마을아파트,126.834090625,37.5141912766,7
6642,662,3066200.0,15325,신월시영아파트입구,126.83486157,37.5154683138,6
6643,662,3066200.0,15329,신월지하차도입구,126.838093041,37.5172713814,2
6644,662,3066200.0,15354,신월시영아파트중문,126.836831275,37.5190114694,2
6645,662,3066200.0,15298,국립과학수사연구소입구,126.836593733,37.5231471831,6
6646,662,3066200.0,15339,서서울호수공원,126.832921293,37.5292505864,6
6647,662,3066200.0,15333,신월1동주민센터,126.831152256,37.5320144383,5
6648,662,3066200.0,15335,서부여성발전센타,126.829012193,37.535164296,5
6649,662,3066200.0,15344,메디힐병원,126.827776868,37.5369926272,6
6650,662,3066200.0,15349,신월중학교입구,126.825766978,37.5400038442,5
6651,662,3066200.0,16151,외발산신광명마을,126.82152594,37.5460645834,6
6652,662,3066200.0,16154,강서면허시험장.메이필드호텔,126.820378266,37.5475298249,6
6653,662,3066200.0,16152,외발산신광명마을,126.821124337,37.545999998,6
6654,672,3067200.0,16133,방화도시7단지.국립국어원,126.813233038,37.5790596554,6
6655,672,3067200.0,16131,방화역,126.812358703,37.5769118737,5
6656,672,3067200.0,16129,한서고등학교.보람아파트,126.811418621,37.574816243,3
6657,672,3067200.0,16283,방화동동부센트레빌아파트,126.813864373,37.5733225126,3
6658,672,3067200.0,16279,방화동도시개발2단지아파트,126.818548344,37.5731640041,3
6659,672,3067200.0,16278,서남환경공원,126.82260729,37.5730377125,3
6660,672,3067200.0,16276,서남물재생센터,126.827299594,37.5726869369,3
6661,672,3067200.0,16273,마곡실내배드민턴장,126.830737145,37.5724837635,3
6662,672,3067200.0,16271,겸재정선기념관,126.837524415,37.5702721105,3
6663,672,3067200.0,16270,양천초등학교.겸재정선기념관,126.840036037,37.5688959697,2
6664,672,3067200.0,16268,가양동CJ주식회사,126.843751077,37.566902324,2
6665,672,3067200.0,16265,등촌동대림아파트,126.848394043,37.5644051441,2
6666,672,3067200.0,16262,SBS공개홀,126.849849011,37.563659097,3
6667,672,3067200.0,16259,가양역.우성아파트,126.853973711,37.5614520887,3
6668,672,3067200.0,16257,가양역.현대프린스텔,126.85634976,37.5602196054,2
6669,672,3067200.0,16256,강서소방서.이마트,126.86171947,37.557230783,2
6670,672,3067200.0,16253,블루나인비지니스센터.이마트,126.863743936,37.5562428349,5
6671,672,3067200.0,16251,태영.삼성한사랑아파트,126.86545743,37.5550652684,5
6672,672,3067200.0,16855,태영송화아파트,126.867513837,37.5538754466,5
6673,672,3067200.0,16250,염창동관음삼성아파트,126.869358104,37.5529295507,5
6674,672,3067200.0,16248,염창동새마을금고,126.872794475,37.5501570313,5
6675,672,3067200.0,16246,염창동리버파크호텔,126.877689314,37.5488168686,5
6676,672,3067200.0,16245,염창동아3차아파트.나이아가라호텔,126.877626568,37.5491222747,4
6677,672,3067200.0,16247,염창동새마을금고,126.873324012,37.5502350947,5
6678,672,3067200.0,16249,염창동한마음.관음삼성아파트,126.869718948,37.5530470916,5
6679,672,3067200.0,16252,금호.한솔아파트,126.86548504,37.5554473635,5
6680,672,3067200.0,16254,블루나인비지니스센터.이마트,126.863918894,37.5565070571,5
6681,672,3067200.0,16255,이마트.강서소방서,126.861766209,37.5576633625,2
6682,672,3067200.0,16258,가양역.현대아파트,126.856585958,37.5604145285,3
6683,672,3067200.0,16260,가양역.우성아파트,126.853396153,37.5621659393,3
6684,672,3067200.0,16261,SBS공개홀,126.85080021,37.5634890953,3
6685,672,3067200.0,16266,강서한강자이아파트,126.847870958,37.5650145106,3
6686,672,3067200.0,16267,가양동CJ주식회사,126.844918804,37.5666083055,3
6687,672,3067200.0,16269,양천초등학교.겸재정선기념관,126.840342456,37.5690684929,3
6688,672,3067200.0,16272,겸재정선기념관,126.837514671,37.57058838,3
6689,672,3067200.0,16274,마곡실내배드민턴장,126.831207528,37.5727385445,3
6690,672,3067200.0,16275,서남물재생센터,126.827923916,37.5729491648,3
6691,672,3067200.0,16277,서남환경공원,126.823319991,37.5732631527,3
6692,672,3067200.0,16280,방화동도시개발2단지아파트,126.81894499,37.5734646761,3
6693,672,3067200.0,16284,방화동동부센트레빌아파트,126.814196811,37.5734861336,3
6694,672,3067200.0,16286,방화사거리,126.809871581,37.5732440627,6
6695,672,3067200.0,16288,개화산역,126.806081576,37.5726792222,6
6696,672,3067200.0,16167,개화파출소,126.802579087,37.5751523158,8
6697,672,3067200.0,16434,개화역광역환승센터,126.798505387,37.5785984082,7
6698,672,3067200.0,16435,개화역광역환승센터,126.798207453,37.5782401668,7
6699,672,3067200.0,16170,개화검문소,126.79978845,37.5784942626,9
6700,672,3067200.0,16287,개화산역,126.806083358,37.572428722,6
6701,672,3067200.0,16285,방화사거리,126.810492385,37.5730855678,6
6702,672,3067200.0,16128,한서고등학교.보람아파트,126.811715314,37.5747878816,3
6703,672,3067200.0,16130,방화역,126.812608322,37.5766960087,5
6704,672,3067200.0,16132,방화3동주민센터.국립국어원,126.813494505,37.5790889037,6
6705,673,3067300.0,46104,자동차매매단지,126.747719023,37.4886913377,3
6706,673,3067300.0,46095,송내역,126.754230066,37.4894863168,1
6707,673,3067300.0,46612,법원.검찰청.반달마을,126.7552651,37.4935524344,1
6708,673,3067300.0,46604,꿈동산.사랑마을,126.75765678,37.4936159362,2
6709,673,3067300.0,46602,상도중학교,126.759609687,37.4933207602,2
6710,673,3067300.0,46634,상지초등학교,126.761459457,37.4930911242,1
6711,673,3067300.0,46621,상동시장,126.764378552,37.4926608487,1
6712,673,3067300.0,46616,복사골마을,126.767358851,37.4943635293,1
6713,673,3067300.0,46618,그린타운상가.무지개마을,126.767972145,37.4971806772,1
6714,673,3067300.0,46620,중앙공원.미리내마을,126.76845358,37.499860595,1
6715,673,3067300.0,46058,부천시청,126.76902999,37.5025623217,1
6716,673,3067300.0,46056,신중동역.롯데백화점.홈플러스중동지점,126.771676764,37.5032676219,1
6717,673,3067300.0,46080,신중동역.중흥중학교,126.775799788,37.5054354559,1
6718,673,3067300.0,46081,부천세무서,126.775239341,37.5075069206,1
6719,673,3067300.0,46043,손가면옥,126.775217275,37.5110932544,1
6720,673,3067300.0,46036,농협신흥지점,126.775392403,37.5130489724,1
6721,673,3067300.0,46094,약대오거리.동부하이텍,126.776431141,37.5152279975,1
6722,673,3067300.0,45074,외환은행도당동지점,126.779937474,37.5165600979,1
6723,673,3067300.0,46026,도당사거리,126.783208051,37.5176997276,1
6724,673,3067300.0,45636,내촌사거리,126.784875365,37.5205250152,1
6725,673,3067300.0,45624,부천우편집중국.부천실업고,126.783126536,37.52710163,1
6726,673,3067300.0,45628,오정동경인OBS방송국,126.787246351,37.5301800606,1
6727,673,3067300.0,45632,오정구청입구.덕산고등학교,126.790262011,37.5316902855,1
6728,673,3067300.0,15342,양원초교.광영여고,126.823507183,37.5390246021,3
6729,673,3067300.0,15347,신월5동주민센터.신월중학교,126.827378007,37.5391934219,8
6730,673,3067300.0,15352,신화중학교,126.830489695,37.5392934455,8
6731,673,3067300.0,16149,화곡푸르지오.강서교육지원청입구,126.83544773,37.5401114441,8
6732,673,3067300.0,16147,화곡역.에이스정형외과앞,126.838854189,37.5410307536,7
6733,673,3067300.0,16146,화곡본동시장,126.8432514,37.5433434761,9
6734,673,3067300.0,16143,한국폴리텍1.서울강서대학교,126.845274811,37.5460872756,9
6735,673,3067300.0,16142,우장초등학교,126.847778274,37.549366909,10
6736,673,3067300.0,16139,강서구청,126.850584186,37.552627948,10
6737,673,3067300.0,16008,강서구청사거리,126.854084313,37.5552355847,9
6738,673,3067300.0,16006,등촌중학교 백석초등학교,126.860524419,37.5528653812,9
6739,673,3067300.0,16004,등촌역.강서보건소,126.867599832,37.5494106214,13
6740,673,3067300.0,16002,염창역.서울도시가스,126.875057871,37.5468551335,13
6741,673,3067300.0,19217,안양천입구,126.88450098,37.5468404177,16
6742,673,3067300.0,14195,마포구청역,126.902226251,37.5622453078,5
6743,673,3067300.0,19215,영등포아리수정수센터,126.883608843,37.5477874937,16
6744,673,3067300.0,16001,염창역.서울도시가스,126.875881362,37.5470974954,12
6745,673,3067300.0,16003,등촌역.강서보건소,126.868651948,37.5490054028,12
6746,673,3067300.0,16005,등촌중학교 백석초등학교,126.861553676,37.5526278025,12
6747,673,3067300.0,16007,강서구청사거리,126.855781877,37.5547564863,11
6748,673,3067300.0,16140,강서구청,126.850169862,37.5526688733,10
6749,673,3067300.0,16141,우장초등학교,126.848181443,37.5503532252,10
6750,673,3067300.0,16144,한국폴리텍1.서울강서대학교,126.844732096,37.5458432676,9
6751,673,3067300.0,16145,화곡역.화곡시장,126.842628198,37.5431786479,9
6752,673,3067300.0,16148,화곡역.에이스정형외과앞,126.83710728,37.5408778739,7
6753,673,3067300.0,16150,화곡푸르지오.강서교육지원청입구,126.834478978,37.5401506396,7
6754,673,3067300.0,15345,신화중학교,126.831487059,37.5396102563,7
6755,673,3067300.0,15346,신월5동주민센터.신월중학교,126.827532381,37.5394783937,7
6756,673,3067300.0,15350,광영고.독수리아파트,126.823361552,37.5393577897,3
6757,673,3067300.0,45631,오정구청입구.덕산고등학교,126.788229781,37.5313154073,1
6758,673,3067300.0,45627,오정동경인OBS방송국,126.786073486,37.5296201633,1
6759,673,3067300.0,45623,부천우편집중국.부천실업고,126.782907744,37.5272490079,1
6760,673,3067300.0,45635,내촌사거리,126.784489576,37.5205279164,1
6761,673,3067300.0,45067,도당사거리,126.782935371,37.518104721,1
6762,673,3067300.0,45075,외환은행도당동지점,126.779920761,37.5168583303,1
6763,673,3067300.0,46035,약대초등학교입구,126.775047168,37.5134979638,1
6764,673,3067300.0,46037,손가면옥,126.774808022,37.5117682993,1
6765,673,3067300.0,46034,부천세무서,126.774718999,37.5075149404,1
6766,673,3067300.0,46083,신중동역.중흥중학교,126.775234865,37.5052271294,1
6767,673,3067300.0,46082,신중동역.롯데백화점.홈플러스중동지점,126.771776021,37.5037300781,1
6768,673,3067300.0,46057,부천시청,126.76866582,37.5021867514,1
6769,673,3067300.0,46619,중앙공원.미리내마을,126.768166615,37.49976001,1
6770,673,3067300.0,46617,그린타운상가.무지개마을,126.767609673,37.4969970412,1
